LineID,SalesID,ItemNo,Quantity,LinePrice,ProfitMargin,Tax
SL03196,S0420,P133,4,674.52,13.05,14.22
SL03197,S0420,P196,9,840.96,18.87,14.62
SL03198,S0420,P126,2,295.18,28.03,10.53
SL03199,S0420,P036,2,352.3,14.39,14.84
SL03200,S0421,P101,9,474.12,23.7,7.16
SL03201,S0421,P106,8,1436.88,26.74,6.48
SL03202,S0421,P128,7,857.22,17.38,13.14
SL03203,S0421,P188,9,387.18,17.18,14.74
SL03204,S0421,P134,9,1799.82,15.45,5.12
SL03205,S0421,P011,2,389.32,15.89,8.82
SL03206,S0422,P157,5,315.7,18.06,13.0
SL03207,S0422,P007,6,663.18,19.1,7.16
SL03208,S0422,P070,5,458.3,18.08,7.66
SL03209,S0422,P052,10,553.5,28.8,9.83
SL03210,S0422,P168,10,463.9,11.28,11.02
SL03211,S0422,P185,6,708.24,28.18,14.36
SL03212,S0422,P117,3,108.87,9.11,14.3
SL03213,S0422,P086,8,986.8,5.25,10.41
SL03214,S0422,P101,3,158.04,16.76,17.91
SL03215,S0422,P025,1,11.37,12.8,7.44
SL03216,S0423,P165,2,153.68,18.44,9.3
SL03217,S0423,P107,1,51.58,20.62,12.73
SL03218,S0423,P152,2,196.66,13.76,12.27
SL03219,S0423,P131,4,385.56,13.62,5.18
SL03220,S0423,P163,4,544.6,11.86,15.67
SL03221,S0423,P159,7,391.02,19.61,8.97
SL03222,S0423,P136,10,1904.3,24.17,17.15
SL03223,S0423,P046,9,187.29,18.53,13.57
SL03224,S0423,P176,2,201.92,19.82,6.34
SL03225,S0423,P105,4,225.44,12.0,8.42
SL03226,S0424,P143,3,367.5,24.92,12.64
SL03227,S0424,P198,7,652.19,13.25,15.04
SL03228,S0424,P103,10,965.3,20.12,17.57
SL03229,S0424,P140,10,1577.8,21.71,11.15
SL03230,S0424,P032,3,413.82,5.07,8.01
SL03231,S0425,P196,2,186.88,28.24,12.99
SL03232,S0425,P023,3,171.3,9.12,16.37
SL03233,S0425,P054,6,582.42,6.94,17.61
SL03234,S0425,P077,3,182.07,17.79,10.72
SL03235,S0425,P049,8,959.92,13.18,11.5
SL03236,S0425,P095,2,253.9,11.02,10.11
SL03237,S0426,P007,8,884.24,13.87,15.9
SL03238,S0426,P167,6,419.7,18.27,16.48
SL03239,S0426,P167,4,279.8,28.88,17.29
SL03240,S0426,P145,5,806.4,22.78,15.92
SL03241,S0426,P143,9,1102.5,16.04,14.04
SL03242,S0426,P024,5,608.9,22.13,12.25
SL03243,S0426,P105,7,394.52,21.3,7.31
SL03244,S0426,P097,6,590.1,26.38,15.02
SL03245,S0427,P019,7,422.52,10.34,12.28
SL03246,S0427,P186,4,760.16,14.56,7.33
SL03247,S0427,P022,1,93.24,9.9,9.69
SL03248,S0427,P051,4,750.36,5.14,9.04
SL03249,S0427,P017,2,52.54,27.78,16.91
SL03250,S0427,P140,9,1420.02,28.04,12.89
SL03251,S0427,P047,1,23.02,21.18,13.34
SL03252,S0428,P173,1,195.12,29.89,14.16
SL03253,S0428,P001,5,284.3,20.63,17.62
SL03254,S0428,P082,1,62.93,26.58,17.06
SL03255,S0428,P083,10,1318.8,20.81,11.37
SL03256,S0428,P196,8,747.52,23.75,13.42
SL03257,S0428,P150,9,834.66,25.19,5.5
SL03258,S0428,P136,1,190.43,20.32,14.27
SL03259,S0428,P034,3,139.2,26.77,6.71
SL03260,S0429,P129,2,264.24,6.4,13.29
SL03261,S0429,P059,1,136.89,12.86,16.15
SL03262,S0429,P181,5,994.2,29.59,7.52
SL03263,S0429,P106,10,1796.1,23.44,9.32
SL03264,S0429,P082,6,377.58,27.44,7.2
SL03265,S0429,P043,10,394.1,23.05,9.76
SL03266,S0429,P183,1,157.38,28.51,10.24
SL03267,S0429,P077,1,60.69,6.62,15.73
SL03268,S0430,P171,3,159.66,23.22,6.09
SL03269,S0430,P089,8,1157.36,6.11,12.91
SL03270,S0430,P133,9,1517.67,15.23,13.26
SL03271,S0430,P101,1,52.68,12.78,12.29
SL03272,S0430,P014,2,247.6,13.54,12.39
SL03273,S0430,P006,2,246.64,19.15,11.02
SL03274,S0430,P049,2,239.98,27.95,7.37
SL03275,S0430,P163,2,272.3,9.64,12.68
SL03276,S0430,P169,1,147.67,24.17,15.25
SL03277,S0431,P047,6,138.12,16.51,16.4
SL03278,S0431,P012,4,701.6,12.69,13.85
SL03279,S0431,P055,4,448.6,23.69,14.6
SL03280,S0431,P104,5,732.45,6.33,14.18
SL03281,S0431,P141,3,359.85,11.97,12.35
SL03282,S0431,P066,7,74.69,10.65,7.45
SL03283,S0432,P190,3,196.02,29.48,8.37
SL03284,S0432,P067,8,325.6,11.61,11.37
SL03285,S0432,P047,10,230.2,14.09,15.04
SL03286,S0432,P191,9,1292.13,16.24,13.2
SL03287,S0432,P184,3,199.5,5.92,15.85
SL03288,S0432,P061,7,1253.35,8.89,12.39
SL03289,S0433,P145,7,1128.96,13.67,15.54
SL03290,S0433,P109,5,176.65,10.19,14.1
SL03291,S0433,P040,9,1633.14,18.79,14.66
SL03292,S0433,P070,5,458.3,7.27,15.05
SL03293,S0433,P166,5,288.85,10.46,8.39
SL03294,S0433,P035,2,180.32,17.93,13.2
SL03295,S0433,P198,8,745.36,8.5,12.63
SL03296,S0433,P193,6,544.68,19.09,13.56
SL03297,S0433,P033,1,86.5,13.06,6.36
SL03298,S0433,P003,6,472.68,26.73,5.1
SL03299,S0434,P002,8,1215.44,13.37,13.42
SL03300,S0434,P075,2,354.94,9.68,9.65
SL03301,S0434,P034,3,139.2,16.67,7.42
SL03302,S0434,P107,1,51.58,15.98,13.02
SL03303,S0434,P079,10,479.2,19.4,10.65
SL03304,S0434,P168,7,324.73,16.84,8.17
SL03305,S0434,P125,6,93.06,20.02,11.27
SL03306,S0434,P137,7,387.24,12.5,17.62
SL03307,S0435,P124,9,924.84,7.7,10.54
SL03308,S0435,P037,5,98.05,28.85,10.21
SL03309,S0435,P166,1,57.77,9.1,7.16
SL03310,S0435,P022,5,466.2,27.16,17.55
SL03311,S0435,P150,9,834.66,9.96,17.64
SL03312,S0435,P042,3,271.11,8.25,9.33
SL03313,S0436,P049,2,239.98,12.73,14.96
SL03314,S0436,P179,6,717.78,16.47,7.15
SL03315,S0436,P156,1,102.63,21.47,7.61
SL03316,S0436,P049,3,359.97,12.53,6.04
SL03317,S0436,P090,4,316.8,26.44,10.68
SL03318,S0437,P046,4,83.24,8.85,12.22
SL03319,S0437,P011,6,1167.96,5.12,7.07
SL03320,S0437,P183,2,314.76,16.77,13.93
SL03321,S0437,P132,4,611.52,27.82,13.69
SL03322,S0437,P063,8,389.44,22.66,14.92
SL03323,S0437,P091,2,256.8,14.69,9.14
SL03324,S0437,P024,3,365.34,15.0,9.25
SL03325,S0437,P014,5,619.0,25.49,14.49
SL03326,S0437,P180,7,268.45,19.92,11.94
SL03327,S0437,P061,6,1074.3,17.21,14.63
SL03328,S0438,P039,1,87.22,10.54,12.91
SL03329,S0438,P099,4,540.72,14.23,9.42
SL03330,S0438,P072,1,49.91,20.26,14.77
SL03331,S0438,P034,2,92.8,21.14,6.8
SL03332,S0438,P073,4,308.8,6.11,8.93
SL03333,S0438,P083,2,263.76,13.49,13.5
SL03334,S0438,P171,7,372.54,8.77,9.04
SL03335,S0438,P067,8,325.6,5.87,17.46
SL03336,S0438,P050,7,627.55,9.49,10.18
SL03337,S0439,P015,2,373.06,16.62,6.07
SL03338,S0439,P166,2,115.54,21.4,10.26
SL03339,S0439,P012,1,175.4,9.02,6.67
SL03340,S0439,P064,9,519.39,14.6,10.91
SL03341,S0439,P185,8,944.32,21.35,13.71
SL03342,S0439,P076,7,1110.55,24.28,8.94
SL03343,S0439,P152,5,491.65,23.55,6.51
SL03344,S0439,P198,8,745.36,17.55,15.15
SL03345,S0439,P100,6,166.44,26.1,17.63
SL03346,S0440,P191,3,430.71,29.52,11.91
SL03347,S0440,P157,7,441.98,26.76,6.04
SL03348,S0440,P035,1,90.16,13.43,17.14
SL03349,S0440,P057,10,802.1,11.45,11.69
SL03350,S0440,P060,10,1884.0,23.19,10.91
SL03351,S0441,P130,8,156.4,12.04,6.58
SL03352,S0441,P029,8,449.36,16.51,5.65
SL03353,S0441,P047,10,230.2,22.16,8.28
SL03354,S0441,P177,6,347.82,21.87,14.97
SL03355,S0441,P068,1,116.57,18.57,7.32
SL03356,S0442,P200,7,191.45,5.44,9.22
SL03357,S0442,P007,1,110.53,19.89,9.64
SL03358,S0442,P087,1,92.91,18.28,10.15
SL03359,S0442,P015,3,559.59,7.1,6.23
SL03360,S0442,P052,3,166.05,20.82,10.6
SL03361,S0442,P024,5,608.9,13.63,10.95
SL03362,S0442,P163,10,1361.5,11.1,15.73
SL03363,S0443,P135,9,1425.87,19.23,5.53
SL03364,S0443,P088,6,1085.46,14.32,6.91
SL03365,S0443,P011,2,389.32,14.55,17.74
SL03366,S0443,P023,2,114.2,13.44,13.28
SL03367,S0443,P150,5,463.7,15.56,5.29
SL03368,S0443,P173,5,975.6,23.04,14.65
SL03369,S0443,P022,2,186.48,25.92,10.63
SL03370,S0443,P037,2,39.22,24.84,12.42
SL03371,S0443,P194,5,913.0,20.39,12.01
SL03372,S0443,P135,4,633.72,22.36,5.63
SL03373,S0444,P139,8,1245.68,10.38,17.16
SL03374,S0444,P169,5,738.35,23.67,15.12
SL03375,S0444,P200,5,136.75,17.54,5.59
SL03376,S0444,P044,7,840.28,27.74,13.82
SL03377,S0444,P169,5,738.35,5.13,7.69
SL03378,S0444,P046,7,145.67,21.43,8.57
SL03379,S0444,P129,8,1056.96,19.98,17.69
SL03380,S0444,P012,6,1052.4,7.43,7.92
SL03381,S0444,P143,6,735.0,10.53,12.95
SL03382,S0445,P046,10,208.1,25.67,12.64
SL03383,S0445,P031,10,904.8,13.22,10.06
SL03384,S0445,P156,9,923.67,5.31,9.43
SL03385,S0445,P142,6,512.16,25.57,6.97
SL03386,S0445,P012,8,1403.2,10.27,14.07
SL03387,S0445,P022,7,652.68,11.39,5.42
SL03388,S0445,P079,10,479.2,29.19,13.21
SL03389,S0445,P189,9,788.58,29.62,6.08
SL03390,S0445,P049,9,1079.91,14.23,8.79
SL03391,S0445,P032,6,827.64,16.29,11.08
SL03392,S0446,P064,10,577.1,19.62,13.12
SL03393,S0446,P052,10,553.5,15.79,17.95
SL03394,S0446,P058,1,126.22,23.78,8.69
SL03395,S0446,P145,8,1290.24,29.74,9.88
SL03396,S0446,P163,9,1225.35,8.29,12.89
SL03397,S0446,P100,2,55.48,7.42,7.84
SL03398,S0447,P143,10,1225.0,12.23,16.24
SL03399,S0447,P002,7,1063.51,18.75,9.58
SL03400,S0447,P163,4,544.6,15.45,12.79
SL03401,S0447,P035,6,540.96,24.26,13.19
SL03402,S0447,P009,6,936.18,17.56,11.92
SL03403,S0448,P134,7,1399.86,17.37,11.03
SL03404,S0448,P147,8,849.04,8.92,16.35
SL03405,S0448,P010,7,648.27,12.21,11.92
SL03406,S0448,P077,6,364.14,24.07,13.53
SL03407,S0448,P164,2,181.7,14.58,13.49
SL03408,S0448,P139,7,1089.97,15.26,13.27
SL03409,S0449,P012,4,701.6,8.46,13.06
SL03410,S0449,P183,2,314.76,19.99,14.52
SL03411,S0449,P187,1,60.28,13.13,8.25
SL03412,S0449,P101,10,526.8,20.64,13.9
SL03413,S0449,P117,6,217.74,5.57,12.82
SL03414,S0449,P054,7,679.49,18.8,16.22
SL03415,S0449,P028,3,152.1,16.44,14.4
SL03416,S0449,P135,4,633.72,9.38,17.18
SL03417,S0449,P102,4,75.12,13.07,8.81
SL03418,S0450,P009,4,624.12,19.44,10.97
SL03419,S0450,P024,10,1217.8,16.09,8.14
SL03420,S0450,P051,3,562.77,29.32,11.5
SL03421,S0450,P094,2,92.9,25.09,15.89
SL03422,S0450,P118,3,432.66,11.12,14.39
SL03423,S0451,P061,1,179.05,23.72,13.87
SL03424,S0451,P002,7,1063.51,26.68,17.94
SL03425,S0451,P021,7,1018.22,6.76,10.42
SL03426,S0451,P119,5,364.35,27.08,11.99
SL03427,S0451,P006,10,1233.2,21.18,11.94
SL03428,S0452,P057,8,641.68,17.02,14.44
SL03429,S0452,P185,5,590.2,25.29,15.77
SL03430,S0452,P157,1,63.14,14.08,14.32
SL03431,S0452,P156,9,923.67,20.73,10.72
SL03432,S0452,P103,2,193.06,7.59,16.01
SL03433,S0453,P116,2,109.1,23.05,9.76
SL03434,S0453,P010,6,555.66,8.55,8.16
SL03435,S0453,P066,8,85.36,10.25,6.26
SL03436,S0453,P018,2,68.78,16.46,14.22
SL03437,S0453,P173,4,780.48,23.92,9.45
SL03438,S0453,P173,8,1560.96,13.27,10.85
SL03439,S0453,P048,5,433.6,19.21,12.73
SL03440,S0453,P129,3,396.36,8.7,8.75
SL03441,S0453,P156,4,410.52,27.0,12.33
SL03442,S0454,P169,5,738.35,12.67,14.31
SL03443,S0454,P183,10,1573.8,20.85,11.18
SL03444,S0454,P030,8,223.36,21.83,7.01
SL03445,S0454,P014,3,371.4,8.66,8.8
SL03446,S0454,P073,7,540.4,11.43,7.96
SL03447,S0454,P163,4,544.6,19.58,6.93
SL03448,S0454,P005,1,129.21,11.49,14.37
SL03449,S0454,P053,9,871.83,15.15,13.04
SL03450,S0454,P158,3,346.8,29.31,13.37
SL03451,S0454,P198,10,931.7,26.32,9.09
SL03452,S0455,P164,7,635.95,26.64,11.31
SL03453,S0455,P117,3,108.87,26.77,11.27
SL03454,S0455,P118,8,1153.76,27.43,5.19
SL03455,S0455,P014,2,247.6,13.56,9.02
SL03456,S0455,P048,4,346.88,8.75,12.91
SL03457,S0455,P129,2,264.24,21.25,9.63
SL03458,S0455,P019,8,482.88,19.24,13.3
SL03459,S0456,P068,9,1049.13,27.45,14.64
SL03460,S0456,P194,6,1095.6,21.61,10.18
SL03461,S0456,P037,2,39.22,28.8,11.6
SL03462,S0456,P139,5,778.55,18.83,11.95
SL03463,S0456,P149,9,1176.84,26.82,17.62
SL03464,S0457,P017,8,210.16,19.17,8.22
SL03465,S0457,P172,5,722.6,24.93,7.37
SL03466,S0457,P037,4,78.44,10.71,14.33
SL03467,S0457,P078,3,248.04,6.01,12.92
SL03468,S0457,P081,9,130.5,11.94,14.66
SL03469,S0458,P200,2,54.7,27.65,6.72
SL03470,S0458,P151,5,635.1,6.52,7.96
SL03471,S0458,P056,10,1873.2,24.04,11.2
SL03472,S0458,P159,2,111.72,18.42,15.16
SL03473,S0458,P029,6,337.02,24.75,5.95
SL03474,S0458,P188,8,344.16,7.91,6.08
SL03475,S0458,P011,4,778.64,7.5,12.66
SL03476,S0458,P175,10,1758.2,17.18,12.4
SL03477,S0458,P161,10,951.5,15.74,16.76
SL03478,S0458,P165,8,614.72,24.43,7.53
SL03479,S0459,P082,10,629.3,23.89,17.9
SL03480,S0459,P008,5,696.25,23.86,12.82
SL03481,S0459,P164,8,726.8,20.78,9.27
SL03482,S0459,P059,8,1095.12,17.86,17.37
SL03483,S0459,P128,5,612.3,11.6,11.92
SL03484,S0459,P116,6,327.3,11.88,12.3
SL03485,S0459,P098,5,535.6,20.65,6.45
SL03486,S0459,P059,3,410.67,17.19,9.15
SL03487,S0459,P156,9,923.67,16.76,7.12
SL03488,S0459,P069,2,227.32,24.01,13.75
SL03489,S0460,P140,8,1262.24,13.56,13.93
SL03490,S0460,P111,3,503.43,9.84,6.41
SL03491,S0460,P059,4,547.56,10.33,11.52
SL03492,S0460,P038,6,1116.06,24.16,11.13
SL03493,S0460,P059,5,684.45,28.19,7.73
SL03494,S0461,P010,3,277.83,13.09,7.49
SL03495,S0461,P041,7,1380.47,24.65,16.08
SL03496,S0461,P040,10,1814.6,21.56,9.23
SL03497,S0461,P039,9,784.98,29.53,13.5
SL03498,S0461,P106,7,1257.27,24.49,8.5
SL03499,S0461,P038,5,930.05,16.8,16.13
SL03500,S0461,P030,5,139.6,14.27,8.98
SL03501,S0461,P050,6,537.9,25.73,9.1
SL03502,S0461,P077,5,303.45,15.63,10.12
SL03503,S0461,P190,7,457.38,5.14,17.22
SL03504,S0462,P181,7,1391.88,13.84,15.47
SL03505,S0462,P066,8,85.36,24.18,5.25
SL03506,S0462,P135,4,633.72,10.22,14.32
SL03507,S0462,P176,5,504.8,25.81,5.31
SL03508,S0462,P156,7,718.41,24.77,9.23
SL03509,S0463,P157,4,252.56,24.94,13.03
SL03510,S0463,P162,8,416.8,26.41,6.39
SL03511,S0463,P007,4,442.12,9.01,14.4
SL03512,S0463,P033,10,865.0,16.75,17.62
SL03513,S0463,P068,1,116.57,24.53,10.07
SL03514,S0463,P151,8,1016.16,11.25,17.83
SL03515,S0463,P117,10,362.9,14.38,6.32
SL03516,S0463,P052,6,332.1,11.9,9.8
SL03517,S0463,P190,5,326.7,7.78,6.75
SL03518,S0464,P105,2,112.72,13.11,15.08
SL03519,S0464,P161,7,666.05,25.61,16.36
SL03520,S0464,P072,10,499.1,12.47,7.6
SL03521,S0464,P017,2,52.54,15.96,9.26
SL03522,S0464,P114,9,1399.5,24.07,8.39
SL03523,S0464,P174,9,1180.8,25.43,13.96
SL03524,S0464,P126,3,442.77,24.3,5.88
SL03525,S0464,P087,6,557.46,28.93,9.7
SL03526,S0464,P072,8,399.28,23.68,7.79
SL03527,S0464,P179,6,717.78,16.71,10.99
SL03528,S0465,P090,4,316.8,21.94,14.15
SL03529,S0465,P068,5,582.85,20.09,17.12
SL03530,S0465,P071,3,542.43,7.98,10.34
SL03531,S0465,P029,7,393.19,25.15,15.38
SL03532,S0465,P031,9,814.32,6.51,17.87
SL03533,S0465,P113,6,917.04,5.41,10.68
SL03534,S0465,P073,1,77.2,28.99,16.35
SL03535,S0466,P059,9,1232.01,17.3,12.47
SL03536,S0466,P017,2,52.54,23.36,12.35
SL03537,S0466,P025,9,102.33,24.51,11.91
SL03538,S0466,P071,9,1627.29,26.16,6.14
SL03539,S0466,P103,8,772.24,20.25,17.91
SL03540,S0466,P060,2,376.8,24.18,10.6
SL03541,S0466,P180,5,191.75,16.64,16.56
SL03542,S0467,P107,3,154.74,21.26,5.95
SL03543,S0467,P152,10,983.3,13.5,11.86
SL03544,S0467,P110,7,1333.57,27.23,10.22
SL03545,S0467,P175,5,879.1,5.16,15.77
SL03546,S0467,P023,1,57.1,5.21,9.19
SL03547,S0467,P168,3,139.17,11.47,7.9
SL03548,S0467,P149,6,784.56,18.31,13.5
SL03549,S0467,P103,4,386.12,24.25,12.47
SL03550,S0467,P086,6,740.1,27.33,14.29
SL03551,S0467,P148,10,1662.4,8.82,15.05
SL03552,S0468,P023,5,285.5,9.54,5.34
SL03553,S0468,P114,10,1555.0,28.61,5.51
SL03554,S0468,P017,3,78.81,18.5,17.41
SL03555,S0468,P140,6,946.68,26.76,17.07
SL03556,S0468,P034,4,185.6,10.04,7.12
SL03557,S0468,P135,5,792.15,10.82,16.96
SL03558,S0469,P072,1,49.91,8.43,16.69
SL03559,S0469,P027,8,187.68,8.08,17.32
SL03560,S0469,P042,1,90.37,16.1,14.67
SL03561,S0469,P017,4,105.08,14.51,10.81
SL03562,S0469,P030,7,195.44,9.97,15.02
SL03563,S0469,P069,10,1136.6,25.36,6.21
SL03564,S0469,P154,3,532.53,17.67,12.52
SL03565,S0470,P197,2,285.9,9.07,7.73
SL03566,S0470,P198,8,745.36,23.52,9.66
SL03567,S0470,P083,6,791.28,15.38,7.73
SL03568,S0470,P100,2,55.48,24.99,9.68
SL03569,S0470,P189,5,438.1,17.72,17.28
SL03570,S0470,P167,1,69.95,5.18,15.44
SL03571,S0470,P102,7,131.46,29.04,6.3
SL03572,S0470,P059,6,821.34,28.64,15.87
SL03573,S0470,P039,7,610.54,28.65,13.48
SL03574,S0471,P050,2,179.3,21.26,15.53
SL03575,S0471,P102,8,150.24,5.4,17.54
SL03576,S0471,P118,6,865.32,6.13,16.02
SL03577,S0471,P005,3,387.63,19.11,6.66
SL03578,S0471,P162,3,156.3,8.51,11.11
SL03579,S0471,P052,1,55.35,6.53,15.43
SL03580,S0472,P097,5,491.75,14.29,10.39
SL03581,S0472,P003,3,236.34,15.48,7.27
SL03582,S0472,P056,9,1685.88,29.13,14.65
SL03583,S0472,P068,3,349.71,14.13,17.02
SL03584,S0472,P151,3,381.06,5.75,7.65
SL03585,S0472,P065,7,913.57,20.63,16.82
SL03586,S0472,P155,5,369.6,20.55,5.37
SL03587,S0472,P078,1,82.68,13.29,16.55
SL03588,S0472,P058,1,126.22,23.37,6.88
SL03589,S0472,P141,7,839.65,6.16,9.9
SL03590,S0473,P024,9,1096.02,9.24,6.3
SL03591,S0473,P152,6,589.98,27.43,6.2
SL03592,S0473,P158,2,231.2,7.81,11.18
SL03593,S0473,P139,7,1089.97,26.4,11.98
SL03594,S0473,P046,3,62.43,26.42,15.52
SL03595,S0473,P051,1,187.59,12.79,11.1
SL03596,S0473,P041,5,986.05,8.2,13.53
SL03597,S0473,P152,6,589.98,28.92,13.69
SL03598,S0473,P132,2,305.76,16.94,14.73
SL03599,S0474,P146,4,444.88,8.15,11.69
SL03600,S0474,P094,3,139.35,10.64,6.07
SL03601,S0474,P192,2,371.08,22.93,8.67
SL03602,S0474,P091,10,1284.0,7.63,7.94
SL03603,S0474,P009,3,468.09,23.25,8.91
SL03604,S0474,P017,8,210.16,21.71,11.76
SL03605,S0474,P089,10,1446.7,29.69,8.47
SL03606,S0474,P096,3,203.22,13.2,9.87
SL03607,S0474,P133,3,505.89,19.48,17.15
SL03608,S0475,P151,7,889.14,20.8,15.32
SL03609,S0475,P110,3,571.53,5.36,13.25
SL03610,S0475,P095,4,507.8,9.05,9.19
SL03611,S0475,P151,10,1270.2,17.02,16.15
SL03612,S0475,P159,4,223.44,20.72,15.62
SL03613,S0476,P087,7,650.37,16.3,7.79
SL03614,S0476,P126,10,1475.9,11.57,10.72
SL03615,S0476,P141,5,599.75,21.39,11.69
SL03616,S0476,P191,6,861.42,13.43,16.6
SL03617,S0476,P184,5,332.5,13.52,16.34
SL03618,S0476,P001,9,511.74,16.41,6.25
SL03619,S0476,P022,6,559.44,24.08,8.42
SL03620,S0476,P164,6,545.1,15.66,5.33
SL03621,S0476,P071,9,1627.29,8.16,7.95
SL03622,S0477,P049,2,239.98,8.01,14.27
SL03623,S0477,P004,3,81.81,26.83,8.99
SL03624,S0477,P064,7,403.97,18.83,17.21
SL03625,S0477,P027,9,211.14,9.57,15.66
SL03626,S0477,P167,9,629.55,9.87,15.92
SL03627,S0477,P013,4,156.16,24.4,7.58
SL03628,S0477,P122,6,603.78,18.14,15.14
SL03629,S0477,P091,10,1284.0,26.5,11.83
SL03630,S0478,P123,6,918.96,18.49,14.02
SL03631,S0478,P152,9,884.97,9.17,7.06
SL03632,S0478,P103,3,289.59,20.87,16.17
SL03633,S0478,P070,4,366.64,26.08,14.76
SL03634,S0478,P154,3,532.53,18.52,17.42
SL03635,S0478,P126,7,1033.13,26.46,8.62
SL03636,S0478,P006,7,863.24,12.41,16.71
SL03637,S0478,P089,7,1012.69,27.34,11.08
SL03638,S0478,P046,3,62.43,23.04,8.9
SL03639,S0479,P114,5,777.5,22.71,13.69
SL03640,S0479,P096,4,270.96,28.08,12.97
SL03641,S0479,P152,2,196.66,6.48,10.33
SL03642,S0479,P134,3,599.94,17.02,7.08
SL03643,S0479,P046,4,83.24,14.78,7.07
SL03644,S0480,P185,7,826.28,19.79,8.23
SL03645,S0480,P184,6,399.0,6.76,17.52
SL03646,S0480,P178,5,831.0,8.51,10.22
SL03647,S0480,P132,10,1528.8,28.61,6.97
SL03648,S0480,P076,8,1269.2,8.56,8.58
SL03649,S0480,P096,6,406.44,5.27,6.52
SL03650,S0480,P122,5,503.15,18.11,15.03
SL03651,S0480,P112,10,1512.9,16.78,13.59
SL03652,S0481,P022,2,186.48,18.53,12.93
SL03653,S0481,P099,3,405.54,6.76,17.73
SL03654,S0481,P052,6,332.1,26.88,17.34
SL03655,S0481,P083,1,131.88,14.54,16.58
SL03656,S0481,P068,2,233.14,20.67,10.54
SL03657,S0481,P131,3,289.17,26.91,13.99
SL03658,S0481,P006,8,986.56,23.96,7.92
SL03659,S0482,P099,2,270.36,29.94,12.84
SL03660,S0482,P120,10,493.0,26.63,8.14
SL03661,S0482,P167,8,559.6,25.92,17.52
SL03662,S0482,P006,7,863.24,6.42,6.37
SL03663,S0482,P010,5,463.05,26.06,14.52
SL03664,S0483,P097,9,885.15,13.22,13.67
SL03665,S0483,P051,5,937.95,29.58,6.08
SL03666,S0483,P193,2,181.56,22.83,11.31
SL03667,S0483,P093,10,864.6,17.37,12.68
SL03668,S0483,P140,5,788.9,7.6,15.15
SL03669,S0483,P033,8,692.0,19.02,15.89
SL03670,S0483,P074,7,1301.3,20.17,16.32
SL03671,S0484,P031,7,633.36,6.05,6.4
SL03672,S0484,P083,2,263.76,19.39,6.53
SL03673,S0484,P091,4,513.6,14.02,13.74
SL03674,S0484,P032,10,1379.4,15.55,10.12
SL03675,S0484,P078,1,82.68,13.68,15.25
SL03676,S0484,P186,8,1520.32,19.33,11.8
SL03677,S0484,P021,7,1018.22,25.33,13.17
SL03678,S0484,P099,7,946.26,21.73,5.33
SL03679,S0484,P200,10,273.5,9.52,13.2
SL03680,S0484,P080,6,407.94,7.47,16.97
SL03681,S0485,P154,8,1420.08,26.24,8.3
SL03682,S0485,P011,6,1167.96,13.81,17.55
SL03683,S0485,P133,5,843.15,16.15,5.62
SL03684,S0485,P023,8,456.8,22.48,13.25
SL03685,S0485,P093,3,259.38,10.23,15.02
SL03686,S0486,P040,6,1088.76,23.52,14.79
SL03687,S0486,P051,3,562.77,26.12,16.14
SL03688,S0486,P121,6,1036.68,13.8,12.0
SL03689,S0486,P058,4,504.88,12.91,8.98
SL03690,S0486,P084,2,376.92,20.99,9.07
SL03691,S0486,P037,8,156.88,20.99,14.84
SL03692,S0486,P037,4,78.44,11.62,14.2
SL03693,S0486,P088,6,1085.46,13.43,10.69
SL03694,S0486,P135,6,950.58,23.87,17.47
SL03695,S0487,P051,1,187.59,7.79,12.56
SL03696,S0487,P084,9,1696.14,22.51,12.29
SL03697,S0487,P047,9,207.18,18.46,10.17
SL03698,S0487,P022,2,186.48,9.97,6.18
SL03699,S0487,P173,10,1951.2,27.87,13.62
SL03700,S0487,P106,5,898.05,8.64,9.42
SL03701,S0487,P182,6,751.2,14.92,16.98
SL03702,S0488,P013,5,195.2,20.34,17.62
SL03703,S0488,P006,6,739.92,29.99,10.75
SL03704,S0488,P008,1,139.25,11.15,7.02
SL03705,S0488,P194,5,913.0,5.66,7.92
SL03706,S0488,P131,4,385.56,11.13,7.94
SL03707,S0489,P065,4,522.04,8.63,8.86
SL03708,S0489,P042,1,90.37,26.44,11.28
SL03709,S0489,P176,8,807.68,15.36,12.17
SL03710,S0489,P187,10,602.8,9.81,7.42
SL03711,S0489,P115,9,559.53,19.52,13.15
SL03712,S0489,P043,7,275.87,23.67,14.19
SL03713,S0489,P061,6,1074.3,25.09,8.43
SL03714,S0489,P040,6,1088.76,14.11,17.03
SL03715,S0489,P079,4,191.68,13.0,9.64
SL03716,S0489,P008,3,417.75,13.04,15.76
SL03717,S0490,P123,4,612.64,24.89,12.53
SL03718,S0490,P020,2,386.46,29.53,15.19
SL03719,S0490,P015,9,1678.77,22.71,11.96
SL03720,S0490,P195,2,42.66,25.18,12.85
SL03721,S0490,P092,6,638.1,22.94,13.38
SL03722,S0490,P110,9,1714.59,25.53,7.91
SL03723,S0490,P156,5,513.15,19.36,5.69
SL03724,S0490,P014,10,1238.0,15.95,12.68
SL03725,S0490,P118,2,288.44,28.83,7.23
SL03726,S0490,P044,9,1080.36,16.21,13.45
SL03727,S0491,P078,8,661.44,26.69,6.92
SL03728,S0491,P044,6,720.24,6.64,14.35
